1167,1168,128,0.926522
1168,1129,139,14.1367
1129,1090,143,39.2499
1090,1051,147,39.2499
1051,1012,151,39.2499
1012,973,155,39.2499
1129,1089,159,5.21535
1129,1130,159,5.21535
973,934,161,26.2413
1090,1050,163,5.21535
1090,1091,163,5.21535
1089,1050,163,39.2499
1091,1052,167,39.2499
1051,1011,167,5.21535
1051,1052,167,5.21535
1050,1011,167,39.2499
1011,972,171,39.2499
1012,972,171,5.21535
1012,1013,171,5.21535
934,895,172,14.1367
1013,974,175,39.2499
972,933,177,26.2413
1089,1049,179,5.21535
933,894,181,63.1348
1049,1010,182,68.1746
895,856,182,23.01
1091,1092,183,5.05189
974,935,184,23.01
1010,971,185,68.1746
1092,1053,186,68.1746
971,932,188,63.1348
894,855,188,23.01
1053,1014,189,68.1746
856,817,189,23.01
932,893,191,63.1348
935,896,191,23.01
1014,975,192,68.1746
855,816,195,23.01
817,778,196,23.01
893,854,198,23.01
896,857,198,23.01
975,936,199,23.01
1049,1009,199,5.05189
1009,970,202,63.1348
816,777,202,23.01
1010,970,202,5.05189
1092,1093,203,5.05189
778,739,203,23.01
970,931,205,63.1348
857,818,205,23.01
854,815,205,23.01
936,897,206,23.01
1093,1054,206,68.1746
1053,1054,206,5.05189
931,892,208,63.1348
1054,1015,209,68.1746
777,738,209,23.01
1014,1015,209,5.05189
892,853,211,63.1348
818,779,212,23.01
815,776,212,23.01
897,858,213,23.01
1015,976,216,23.01
738,699,216,23.01
853,814,218,23.01
776,737,219,23.01
858,819,220,23.01
1009,969,221,4.63458
976,937,223,23.01
1093,1094,223,5.05189
969,930,224,63.1348
970,930,224,4.63458
814,775,225,23.01
1094,1055,226,68.1746
1054,1055,226,5.05189
737,698,226,23.01
930,891,227,63.1348
1129,1088,227,1.56148
1129,1170,227,1.56148
931,891,227,4.63458
1168,1169,227,1.11251
1170,1131,230,68.1746
937,898,230,23.01
891,852,230,63.1348
892,852,230,4.63458
775,736,232,23.01
698,659,233,23.01
1055,1016,233,23.01
852,813,233,63.1348
898,859,237,23.01
736,697,239,23.01
1016,977,240,23.01
813,774,240,23.01
969,929,243,4.61602
1094,1095,243,5.01944
929,890,245,81.1973
1095,1056,245,81.1973
977,938,245,28.6005
697,658,245,28.6005
774,735,245,28.6005
890,851,247,81.1973
1170,1171,247,5.01944
1088,1048,247,5.01944
851,812,249,81.1973
1056,1017,250,28.6005
938,899,250,28.6005
658,619,250,28.6005
735,696,250,28.6005
1171,1132,252,28.6005
812,773,254,28.6005
1017,978,255,28.6005
696,657,255,28.6005
773,734,259,28.6005
978,939,260,28.6005
657,618,260,28.6005
734,695,264,28.6005
929,889,265,4.61602
1095,1096,265,4.61602
618,579,265,28.6005
889,850,267,81.1973
1096,1057,267,81.1973
890,850,267,4.61602
1048,1008,267,5.01944
850,811,269,81.1973
851,811,269,4.61602
695,656,269,28.6005
1057,1018,272,28.6005
1132,1133,272,5.01944
811,772,274,28.6005
656,617,274,28.6005
1018,979,277,28.6005
772,733,279,28.6005
617,578,279,28.6005
733,694,284,28.6005
578,539,284,28.6005
889,849,287,4.61602
1096,1097,287,4.61602
849,810,289,81.1973
850,810,289,4.61602
694,655,289,28.6005
810,771,291,81.1973
1097,1058,292,28.6005
1133,1134,292,5.01944
655,616,294,28.6005
771,732,296,28.6005
1058,1019,297,28.6005
616,577,299,28.6005
1009,968,299,1.40862
732,693,301,28.2256
577,538,304,28.2256
693,654,307,28.2256
849,809,310,4.23884
809,770,312,80.2808
810,770,312,4.23884
654,615,313,28.2256
1134,1135,314,4.58617
770,731,318,28.2256
615,576,319,28.2256
1088,1047,321,1.39558
1169,1210,321,1.39558
968,928,323,4.23884
731,692,324,28.2256
576,537,325,28.2256
692,653,330,28.2256
1171,1172,332,1.13637
809,769,334,4.23884
769,730,336,80.2808
653,614,336,28.2256
730,691,338,80.2808
1135,1136,338,4.23884
614,575,342,28.2256
1088,1087,342,0.823012
1169,1209,342,0.823012
691,652,344,28.2256
1048,1007,344,1.39558
928,888,347,4.23884
575,536,348,28.2256
1132,1173,349,1.39558
652,613,350,28.2256
536,497,354,28.2256
613,574,356,28.2256
769,729,358,4.23884
729,690,360,80.2808
730,690,360,4.23884
497,458,360,28.2256
574,535,362,27.2931
1136,1137,362,3.9638
690,651,366,27.2931
458,419,366,27.2931
1137,1098,368,27.2931
535,496,368,27.2931
1173,1174,372,4.25531
651,612,372,27.2931
888,848,372,3.9638
1133,1174,372,1.29313
1098,1059,374,27.2931
496,457,374,27.2931
612,573,378,27.2931
457,418,380,27.2931
729,689,384,3.9638
573,534,384,27.2931
